420  20
4.64158883361278196e-06  2.42377461753606832e-01  2.42377513866203181e-01  2.42377598485343265e-01  2.42377735887907619e-01  2.42377958998248572e-01  2.42378321280152159e-01  2.42378909537161180e-01  2.42379864749044799e-01  2.42381415706764469e-01  2.42383934354010122e-01  2.42388022897625816e-01  2.42394665412829224e-01  2.42405435811043263e-01  2.42422977332441364e-01  2.42451249865046042e-01  2.42497908809879897e-01  2.42570774170776604e-01  2.42699652780996367e-01  2.42868833948489737e-01  2.43291387603927545e-01  
4.82317848223930917e-06  2.42377468418317171e-01  2.42377524688199369e-01  2.42377616057835282e-01  2.42377764421675662e-01  2.42378005330621482e-01  2.42378396513334815e-01  2.42379031698379654e-01  2.42380063109897709e-01  2.42381737795734298e-01  2.42384457343157361e-01  2.42388872080834289e-01  2.42396044221986212e-01  2.42407674432673248e-01  2.42426611899437067e-01  2.42457149563727603e-01  2.42507486349854168e-01  2.42586308488123847e-01  2.42724874025797011e-01  2.42909619113937519e-01  2.43357768863943225e-01  
5.01187233627272497e-06  2.42377475614705212e-01  2.42377536373521080e-01  2.42377635032172661e-01  2.42377795231721649e-01  2.42378055359145778e-01  2.42378477748200455e-01  2.42379163604881515e-01  2.42380277294629243e-01  2.42382085578376316e-01  2.42385022051132021e-01  2.42389789000631850e-01  2.42397533006951882e-01  2.42410091591181792e-01  2.42430536282739445e-01  2.42463519569014629e-01  2.42517827017908971e-01  2.42603079695870832e-01  2.42752100823209693e-01  2.42953641796974568e-01  2.43429399745270558e-01  
5.20794832859546471e-06  2.42377483385185721e-01  2.42377548991039832e-01  2.42377655520187335e-01  2.42377828499634573e-01  2.42378109378678874e-01  2.42378565463525014e-01  2.42379306034073400e-01  2.42380508565526981e-01  2.42382461104236363e-01  2.42385631805608875e-01  2.42390779059531492e-01  2.42399140537926022e-01  2.42412701521160068e-01  2.42434773580618379e-01  2.42470397342814170e-01  2.42528991539864680e-01  2.42621186075246076e-01  2.42781492093325862e-01  2.43001157596874712e-01  2.43506691434480366e-01  
5.41169526546463768e-06  2.42377491775557202e-01  2.42377562615121278e-01  2.42377677642632405e-01  2.42377864421489536e-01  2.42378167707599651e-01  2.42378660176277821e-01  2.42379459825376092e-01  2.42380758285567405e-01  2.42382866586335566e-01  2.42386290199654492e-01  2.42391848090835804e-01  2.42400876284232014e-01  2.42415519591402756e-01  2.42439348730383891e-01  2.42477823326125996e-01  2.42541045460615001e-01  2.42640733682864818e-01  2.42813219256393736e-01  2.43052442060025131e-01  2.43590086664782574e-01  
5.62341325190349121e-06  2.42377500835271098e-01  2.42377577326064408e-01  2.42377701529894352e-01  2.42377903209003737e-01  2.42378230689686253e-01  2.42378762444666690e-01  2.42379625885170397e-01  2.42381027926445669e-01  2.42383304414205553e-01  2.42387001112885803e-01  2.42393002392971069e-01  2.42402750470003342e-01  2.42418562395163212e-01  2.42444288654494855e-01  2.42485841175134470e-01  2.42554059524371202e-01  2.42661836960229138e-01  2.42847467200621392e-01  2.43107792197736816e-01  2.43680062025760341e-01  
5.84341413373517478e-06  2.42377510617724279e-01  2.42377593210573339e-01  2.42377727322760833e-01  2.42377945090783115e-01  2.42378298696139610e-01  2.42378872871429146e-01  2.42379805192138337e-01  2.42381319077246804e-01  2.42383777167965414e-01  2.42387768734314779e-01  2.42394248766554299e-01  2.42404774134297812e-01  2.42421847847570454e-01  2.42449622418222682e-01  2.42494498015874138e-01  2.42568110084544653e-01  2.42684619390059558e-01  2.42884435322330589e-01  2.43167528112972070e-01  2.43777130423368210e-01  
6.07202195690988372e-06  2.42377521180573346e-01  2.42377610362269014e-01  2.42377755173250886e-01  2.42377990313670938e-01  2.42378372127772940e-01  2.42378992107383562e-01  2.42379998803030045e-01  2.42381633453808976e-01  2.42384287633518297e-01  2.42388597587014143e-01  2.42395594554411647e-01  2.42406959195990562e-01  2.42425395290775114e-01  2.42455381399777931e-01  2.42503844718910511e-01  2.42583279545516756e-01  2.42709214202902118e-01  2.42924338643436627e-01  2.43231994742660079e-01  2.43881843696707040e-01  
6.30957344480192964e-06  2.42377532586074335e-01  2.42377628882240931e-01  2.42377785245510430e-01  2.42378039144201585e-01  2.42378451417373242e-01  2.42379120855264446e-01  2.42380207858890445e-01  2.42381972908831428e-01  2.42384838818961501e-01  2.42389492554747454e-01  2.42397047684780431e-01  2.42409318523825634e-01  2.42429225607431853e-01  2.42461599473871386e-01  2.42513936195577179e-01  2.42599656838709155e-01  2.42735765137674947e-01  2.42967409011483004e-01  2.43301563722505693e-01  2.43994795397594666e-01  
6.55641849417978527e-06  2.42377544901449665e-01  2.42377648879643470e-01  2.42377817716780741e-01  2.42378091870172202e-01  2.42378537032251928e-01  2.42379259873863967e-01  2.42380433591782712e-01  2.42382339442789668e-01  2.42385433972302028e-01  2.42390458910719975e-01  2.42398616717951876e-01  2.42411866012031352e-01  2.42433361343174475e-01  2.42468313209762365e-01  2.42524831717437050e-01  2.42617337935529503e-01  2.42764427260051596e-01  2.43013896387747702e-01  2.43376635381263001e-01  2.44116623738466348e-01  
