95	95	1	95
12.5	0.29457	-1.5844	0.5726	0.97513	-0.69673	-1.2745	0.44238	1.3028	-1.0909	-0.67232	1.4126	-0.27484	-1.4327	0.19676	0.63034	-0.4187	-0.64116	-0.36872	0.38907	1.3963	-0.22678	0.3076	-1.3376	0.09902	-0.0097198	-0.32491	-0.3502	-0.61355	0.3213	-1.0564	0.16004	-0.35212	0.39646	1.6098	0.55354	0.24767	0.29355	0.366	-0.49681	-0.8048	-0.48511	-0.17404	0.97522	1.232	0.61395	0.14079	0.33396	0.44099	1.1968	1.6606	-0.54088	-0.19845	-1.2467	-1.4411	-0.093004	-2.5124	0.12966	1.1974	0.72718	0.69341	0.085238	1.6027	1.3934	-0.49433	-0.040476	1.4871	0.92504	0.32308	0.97321	-0.8107	-0.44903	-0.68031	2.2539	0.57965	-1.1816	0.36456	-0.58685	-1.6079	-0.51868	-0.19637	-1.8222	1.0675	1.907	0.86249	-0.54415	-1.769	-0.39814	0.373	1.6628	0.047406	1.2392	-1.7037	2.4556	-1.1793	1.7321
12.75	0.3197	-1.5922	0.45657	1.0401	-0.53421	-1.324	0.17181	1.4221	-0.82023	-1.0857	1.0642	0.48558	-1.5953	-0.15975	0.81422	-0.17048	-0.4372	-0.33522	1.1688	1.158	-0.62876	-0.14521	-0.14521	-0.60961	0.94893	0.21799	-0.58764	-0.50089	-0.56685	-0.84836	0.5158	0.30085	-0.070675	0.59985	0.5046	-0.29332	0.98157	-0.48861	0.20286	0.54549	-0.046805	0.055436	-0.75181	0.21288	-1.0716	1.6663	0.047204	1.2557	1.0272	0.21017	-0.16557	-2.0251	-0.91637	-0.90494	-0.94782	-0.65044	-2.1981	-0.48238	0.15811	-0.45534	-0.097769	-0.074975	-0.83833	-0.50361	1.4319	-1.3439	1.15	-0.64993	-1.6381	0.56236	0.56603	1.227	-2.1497	0.028289	-0.3456	-0.81547	-0.24195	0.75336	3.0043	1.7575	0.13991	0.98352	-0.05491	-1.4304	-0.085722	1.3992	-1.2544	-1.2463	-0.4273	1.4052	-2.0766	0.75087	1.0163	0.46783	-2.6286
13	0.34543	-1.5953	0.33915	1.0912	-0.369	-1.336	-0.092173	1.4543	-0.47861	-1.4265	0.66234	1.044	-1.2896	-0.64132	0.65108	-0.54273	-0.54871	-0.24381	1.2672	0.222	-0.41446	-0.73592	-1.0632	-0.2427	0.55882	0.38301	-0.66302	-0.15491	-0.48253	0.1682	0.60729	0.8046	-0.90486	0.57266	0.45046	0.1761	-0.65876	0.23965	0.38938	-1.0377	-0.30517	0.49386	0.23133	0.55157	-0.31544	0.81224	0.79502	-1.3847	-1.306	-0.87488	-0.079504	-1.4562	-0.38574	0.66949	-0.7863	0.86572	-0.38085	0.5662	-0.57542	-0.8216	1.9612	-2.0181	-0.60003	-0.53821	-0.84214	-0.16214	0.70938	0.50122	-0.12905	-0.168	0.13515	-1.4732	2.2724	-1.0275	0.12198	0.76339	2.5282	0.99728	-0.94584	0.56434	-0.46882	-0.16528	-2.8722	0.1206	1.6786	-1.4373	0.30297	2.5823	-0.51894	-0.25407	0.12229	1.3719	-2.6374	1.0538	1.4085
13.25	0.37184	-1.5945	0.22224	1.1271	-0.20599	-1.3096	-0.34412	1.425	-0.10252	-1.6053	0.12956	1.5001	-0.85614	-0.65238	0.7757	-0.59991	-0.30114	-0.13316	1.1202	-0.6982	-0.50872	-0.54176	-0.23075	0.10988	0.41308	0.67251	-0.64748	-0.54692	-0.2709	0.051299	0.20718	1.5729	-0.071505	-0.74624	-0.078384	-0.075584	0.84004	0.4233	0.19934	0.027252	0.14936	-0.14266	-0.67411	-0.75573	-0.24048	-0.50709	0.44314	-1.7456	-0.28128	-0.57965	0.83329	-0.27756	-0.14537	1.6491	0.45275	1.815	1.089	0.094923	-1.9881	-0.96242	0.49697	-0.65222	-0.35367	1.3685	-0.82179	-0.065709	0.072694	0.49899	-0.35019	-0.36759	-1.2515	1.708	-0.2772	0.026478	1.078	0.75433	-0.80046	-1.3619	0.14778	-2.6397	0.88767	1.1762	2.4184	0.87996	-1.5229	3.2949	0.7603	-1.4039	-0.54464	-2.4371	1.2891	-1.1881	0.50555	-1.0432	0.52708
13.5	0.39879	-1.5894	0.10615	1.1485	-0.045325	-1.2528	-0.56858	1.3123	0.29496	-1.6551	-0.35377	1.6037	-0.27595	-0.62704	0.85221	-0.6	0.14065	0.12247	0.3315	-1.1989	-0.50059	-0.49699	0.15166	-0.49769	0.42782	0.447	0.069295	0.081729	-0.1607	0.64145	0.24797	0.86187	-0.50371	-1.0144	-0.90874	1.0169	-1.0337	-0.28755	0.11963	-0.022086	-0.0098688	-0.10452	0.34663	-0.61194	-0.53466	-0.77451	-0.21627	-0.87615	-0.099941	-0.32591	0.45808	1.0839	1.2883	0.77418	0.71634	1.0759	1.6852	-0.96553	0.15625	-0.075073	-0.67851	0.41878	1.0312	-0.88653	0.38197	0.072084	-1.7491	-0.6021	-0.16792	-0.48575	-1.72	-0.31224	-1.8258	1.0569	-0.67395	-1.4957	-2.1639	0.035619	0.032888	1.1494	-0.73188	-2.4114	-1.1959	0.12515	-0.88925	-2.8346	0.056484	-0.71693	3.7071	2.1857	0.68008	-0.10842	0.40768	1.439	-0.81212
13.75	0.42624	-1.5801	-0.0084266	1.1558	0.10706	-1.1648	-0.76772	1.1388	0.66179	-1.5508	-0.80502	1.4076	0.23504	-0.6528	0.63929	-0.22689	0.6215	0.46434	-0.48834	-1.32	-0.42552	-0.46026	0.25554	-0.42458	-0.089652	0.23844	1.0817	0.39918	0.09316	0.57797	-0.38652	0.52393	0.040902	-1.0491	-0.88195	0.48404	-1.2842	-0.59579	-0.17631	0.24687	-0.21934	0.14832	-0.23171	-0.36728	-0.066288	-1.7799	-0.23995	0.21483	0.36644	0.027934	0.26544	1.7489	1.4645	-0.031249	0.82012	-1.0916	-0.2273	-0.96369	1.5395	1.6831	-1.5595	-0.24183	-0.12868	-0.084595	-0.35644	0.8242	-0.76036	0.026697	1.146	0.063199	1.5078	-1.0836	0.52034	-0.76096	0.019589	0.35314	1.7876	-0.70922	1.1286	0.79986	-0.18848	-0.82123	1.8782	-1.478	2.0158	1.6029	-1.8474	2.0563	-2.396	0.98918	-1.0571	0.67269	0.9118	-3.2266	0.50278
14	0.45415	-1.5667	-0.12038	1.1495	0.24947	-1.0534	-0.93383	0.9246	0.98718	-1.2914	-1.1838	1.1194	0.6882	-0.64873	0.14055	0.20185	1.0269	0.54246	-0.88194	-0.87733	-0.025722	-0.61037	0.71754	0.16149	-0.89407	0.22704	0.85733	0.38751	0.13541	0.50623	-0.43681	0.19878	0.66201	-0.82372	-0.23393	-0.27836	0.13381	-0.16028	-0.51446	1.2663	-0.0076725	-0.040369	-0.098621	0.081517	1.4751	-1.3095	-0.078244	1.5265	-0.12161	0.93479	0.7193	-0.094522	-1.1541	-0.71755	0.17879	-1.356	-0.52087	0.51943	0.28648	1.1893	-0.088936	1.6634	-0.33617	0.82426	-0.99471	-0.96282	0.33363	-0.25943	0.71942	0.46885	0.072846	0.1639	0.36142	-1.03	0.23955	1.2977	0.090463	0.075719	-1.2287	0.73757	0.71919	2.3257	-1.4803	1.4252	-1.13	-1.3784	2.8711	-2.0219	-2.3035	0.13998	-2.1803	-0.617	0.37185	3.4883	0.60868
14.25	0.48243	-1.5493	-0.22917	1.1299	0.38224	-0.92239	-1.0614	0.6652	1.2453	-0.9391	-1.3889	0.69886	1.045	-0.47584	-0.53206	0.62451	0.97036	0.37754	-0.86889	-0.57451	0.44243	-0.41158	0.97101	0.1586	-0.92787	0.015601	0.49487	0.9656	0.33318	0.267	-0.61626	-0.78049	0.50004	-0.35901	0.30764	-0.5799	0.4165	0.13207	-0.46737	0.70603	-0.33318	-0.56755	-0.67393	0.40071	1.1113	0.77256	-0.24441	2.1057	-0.071652	0.34599	-0.212	-0.22766	-0.58283	-1.2259	-0.72356	-0.55664	-0.86113	0.52768	0.21547	-0.14536	0.11367	0.41655	-1.6573	-0.073945	1.6538	0.2931	0.52177	0.66864	-0.77087	0.21053	-0.14785	0.197	-1.0087	1.2141	-1.0474	0.10703	0.048851	2.4809	-0.35634	-0.84057	-0.1146	0.44419	0.63889	0.69027	1.0692	-0.60452	-0.6506	0.31926	2.0024	-3.014	4.1528	2.2824	-1.7198	-1.494	-1.0977
14.5	0.51101	-1.5279	-0.33431	1.0979	0.50286	-0.77515	-1.1537	0.37427	1.4336	-0.51445	-1.4132	0.19383	1.3442	-0.15852	-1.0403	0.72703	0.56748	0.16936	-0.65056	-0.41152	0.8045	0.26581	0.70022	-0.083413	-0.64441	-0.57658	0.18173	1.2041	0.59944	0.14202	0.25254	-1.8163	-0.11977	0.78817	0.53365	-0.015832	0.20419	0.94484	-0.38751	-0.20148	-0.084676	0.18108	0.034305	0.75726	-0.099908	1.9604	0.1795	0.29831	-0.97907	-1.0334	-1.1033	-0.62403	-0.11447	-0.84135	-1.7455	0.52169	-1.0653	-0.50683	0.53514	-0.7737	1.2852	-1.2407	0.72718	-0.44044	-0.080024	0.30949	-0.11944	0.63238	0.53761	-0.081052	0.62255	-0.79537	0.59124	-0.15752	0.84669	-1.2648	-1.1421	-1.3032	-2.3345	-1.2523	-0.51232	-1.1398	-1.47	-0.9548	-0.58425	2.7404	0.20158	0.50545	2.2616	0.099537	-3.1641	-2.9375	0.82522	-1.0835	-0.62436
14.75	0.53991	-1.5027	-0.4348	1.0549	0.60802	-0.61673	-1.2014	0.076143	1.5182	-0.091527	-1.3608	-0.36202	1.4246	0.14361	-1.1405	0.42614	0.037979	-0.18832	-0.68398	-0.25868	0.87014	0.89558	-0.0080019	0.25151	-0.83813	-0.19602	-0.70026	0.23736	0.70024	-0.38646	-0.32086	-1.7078	0.1214	1.3135	0.13549	-0.17761	-0.24941	0.734	0.21987	-0.49646	-0.28691	0.36367	0.72423	0.62223	-1.0677	0.96562	0.14798	-0.89081	-0.14644	-0.51695	-0.63157	-0.23792	-0.36913	-0.32137	0.51961	1.2763	1.3243	1.3043	-0.86502	-0.66287	0.22963	-1.2508	0.97917	-0.037711	0.13858	0.92665	1.1589	-0.77443	1.0138	0.28826	0.35236	0.13524	1.0417	2.0114	1.332	-1.193	0.13856	-0.25111	2.3943	-0.13087	1.4951	0.047929	2.0405	-1.818	-0.75837	-1.4203	-1.7541	-0.7571	-2.722	1.9753	1.895	0.5976	0.19876	2.8331	0.8177
15	0.56903	-1.4742	-0.53028	1.0006	0.69903	-0.45212	-1.2174	-0.1984	1.5041	0.36763	-1.2395	-0.78506	1.2306	0.66992	-0.74652	0.34564	-0.071329	-0.16496	-0.44672	0.30264	0.37601	1.5295	0.63231	0.40437	0.34144	-0.09842	-1.395	-1.039	-0.065878	-1.5113	-0.1558	-0.65553	0.12906	0.75199	0.16379	-0.57139	1.1892	-0.17978	0.6782	-0.10682	0.87966	-0.22349	-0.0040597	-0.90621	-0.74838	1.4492	0.96286	-1.3558	1.1663	-0.048256	0.9043	-0.63075	0.2002	1.2248	1.1779	0.087369	1.095	-0.10074	-0.80499	0.22758	-0.63354	2.3566	0.45935	1.6389	0.64678	-0.77297	0.29095	-0.19373	-2.6134	0.24574	0.21485	2.1031	-0.63078	-2.7664	-0.46594	0.40615	1.8654	-1.4631	-0.80786	1.4449	-0.75779	-0.74204	-0.51822	1.181	-0.54357	-2.1025	0.086162	1.2174	-0.42701	0.63248	-0.24825	-0.65562	-0.91248	-2.659	-0.30728
15.25	0.59818	-1.4415	-0.62073	0.93758	0.77754	-0.28341	-1.2024	-0.48036	1.4193	0.73041	-0.83483	-1.3626	1.0032	0.65584	-0.48214	0.016763	-0.22719	-0.16536	-0.55227	0.62222	0.070878	1.1917	-1.1312	-0.090272	0.33048	-0.53095	-0.032208	-1.1402	-0.25868	-1.0299	0.033985	0.6227	-0.34793	0.52195	0.28827	-0.21738	0.30475	0.075194	0.022777	-1.7455	0.97473	-0.3858	0.54446	-1.0378	-0.88824	-0.44208	-0.41034	-0.79942	1.0382	0.31124	-0.89807	-0.025997	1.3554	0.71318	-0.09531	-0.022299	0.57155	0.30419	1.169	0.20675	-0.64563	-0.29582	0.2844	-0.71327	-0.57634	-0.22869	-0.79994	-0.25891	-0.88509	-1.5205	-0.19913	-1.1698	0.055702	0.87003	-2.2859	1.7028	-1.4779	2.2222	1.9153	0.084064	-0.9546	0.49996	-0.26911	2.7889	2.8759	2.8481	0.080218	-0.97607	0.56969	-0.83676	-1.425	0.32852	0.039895	1.8397	1.7611
15.5	0.62746	-1.406	-0.70431	0.86545	0.84009	-0.11781	-1.1476	-0.71385	1.266	1.0214	-0.49616	-1.5397	0.41754	0.79434	-0.11866	0.04245	-0.01081	-0.37741	-0.11583	1.465	-0.33792	0.54918	-0.34893	-0.33755	0.64179	-0.76652	0.31004	-1.5377	-1.4925	-0.37914	0.41498	1.1662	-0.70303	0.19779	-0.13482	0.38563	0.021048	-1.3293	0.21101	-0.15624	0.75086	-0.54332	1.5184	-0.40424	-0.94074	-1.6641	-0.9704	-0.49736	-0.73929	0.68241	-0.20549	0.15071	0.081344	0.99883	0.048414	-1.0927	-1.3202	-0.21906	-0.53981	-0.3777	-0.024251	-1.6497	-0.77578	-1.7572	-1.0128	-1.5126	-0.71776	-0.54604	1.3534	0.6836	-0.25198	-0.41275	0.70396	0.80267	-0.39844	0.71302	-0.4051	-0.12582	-0.8244	-0.64136	1.7454	1.4404	-0.70099	-1.9646	-2.5807	-1.17	1.6384	1.8452	0.18315	-0.95186	0.6664	1.6585	2.2798	-1.3812	-2.4994
15.75	0.65674	-1.3669	-0.78229	0.78637	0.88623	0.046517	-1.0694	-0.93342	1.0219	1.2064	-0.1217	-1.643	-0.040629	0.41416	-0.076111	-0.11224	-0.31377	-0.21292	0.17199	1.7859	-0.28193	-0.52787	-1.0109	0.11574	0.21204	-0.23542	0.48974	-0.89585	-0.89962	0.9143	0.46832	1.3444	0.14948	0.40892	-0.47923	1.0403	-0.82437	-1.0024	0.54796	-0.41188	0.46989	0.77679	-0.84159	1.4839	0.86935	-1.6609	-0.38552	0.74386	0.965	0.42969	1.0828	0.44763	-0.45494	0.18956	0.52416	0.36763	-1.81	-0.74634	-0.23867	-0.080199	0.33666	0.096949	0.23449	0.40006	-0.31474	2.307	-0.0079373	0.49545	0.52972	0.94825	-0.2049	-0.052643	-0.65591	-1.8105	2.3568	-2.1559	0.8765	-1.3148	1.2046	-0.073392	-1.7085	0.065659	0.79304	-1.7283	0.7972	-0.73832	-0.25325	-2.4718	1.7617	-2.0393	-0.78382	-0.28836	-2.8283	0.71364	0.76906
16	0.68602	-1.3253	-0.85368	0.7004	0.91915	0.20372	-0.96371	-1.1076	0.75915	1.3393	0.23999	-1.3909	-0.45741	0.34086	-0.0058679	0.068552	-0.25284	-0.15846	0.99785	1.4361	-0.25667	-0.98048	-0.0095875	-0.04747	0.77611	0.2444	0.22626	0.071534	-0.6567	1.181	0.69008	1.3526	0.046206	-0.61826	0.41647	-0.2936	0.067135	-0.32118	0.72721	-0.20712	-1.1001	0.046826	-0.77246	-0.39455	1.6288	-0.5355	-0.29708	1.6037	-0.68743	0.7262	0.10112	0.22772	-0.81176	-0.64408	-0.99352	-0.030555	0.63311	-0.61235	-0.033761	-0.5634	0.72392	0.83325	-0.73575	0.34589	0.16049	-1.1184	0.82921	-0.4508	1.3292	-0.8443	-1.1294	1.737	-1.6122	0.1314	0.1842	1.1809	0.44756	1.0221	-1.3065	-1.2724	-1.2983	-1.4254	-0.88865	-0.25609	0.74903	1.7797	-0.77246	1.3932	-1.3637	4.0906	2.7466	-2.2757	0.39909	0.56635	0.78561
16.25	0.7152	-1.2806	-0.91853	0.60987	0.93797	0.35057	-0.8338	-1.2474	0.46885	1.326	0.54875	-1.1051	-0.73176	0.028504	-0.024978	-0.22056	-0.60315	-0.21155	1.3462	0.73551	-0.044092	-1.09	-0.38213	0.096697	1.0723	0.081008	-0.066075	1.2129	-0.021056	1.6479	0.62237	0.058886	-0.76529	-0.43429	0.27216	0.14062	-0.26516	0.18373	-0.29669	0.83575	-1.2006	1.0211	-1.1691	-0.18961	2.175	0.87603	1.3445	-0.88551	-0.55939	-0.63928	0.14415	0.21227	-0.10359	-0.67933	-0.46892	-0.24168	0.37194	-0.87226	-0.12229	-0.463	-0.15462	0.70764	1.3757	0.7999	0.88009	-0.16767	-0.61677	1.779	-1.3149	0.44604	-0.21332	-1.7554	0.91802	2.3392	1.5794	-0.59051	-0.59948	0.79604	-0.61498	1.9615	1.1097	-0.33488	0.79459	2.8779	-2.0626	-0.058926	-0.65218	-0.4609	-0.90535	-0.0016652	-1.7155	2.9829	0.99552	-1.6022	0.91537
16.5	0.74424	-1.234	-0.97578	0.51429	0.94074	0.49186	-0.69374	-1.3141	0.13575	1.2568	0.77896	-0.6145	-1.0645	0.23206	0.35661	0.035778	-0.54616	-0.93696	1.4851	-0.17649	-0.33483	-0.60266	0.80865	0.96148	0.69154	0.79991	-0.68425	0.49663	1.3559	0.79265	-0.65245	0.044442	0.90961	-1.2509	-0.07232	-0.58398	0.21494	0.76535	-0.72965	1.7035	-1.8916	0.22743	-0.79244	0.48043	-0.62494	0.11772	0.22091	-0.078988	0.055142	-0.73083	0.32026	1.1644	-0.55308	-0.63042	1.4259	0.24815	0.43307	0.82956	-0.47573	-0.35405	-0.19026	-0.32146	-1.7867	-0.66606	1.1039	0.38291	-0.78052	-0.33563	0.040581	-0.34165	0.82904	0.29408	2.0221	-1.6174	-3.1103	0.73961	-2.2927	-2.6603	0.037952	1.1826	1.4539	-0.35966	0.42718	-0.4735	1.3434	-0.086931	-1.0434	1.5429	0.21428	-1.6994	-0.34944	-1.0618	-0.48369	2.2424	-1.6475
16.75	0.77298	-1.1844	-1.0268	0.41637	0.93425	0.61779	-0.54197	-1.3513	-0.15661	1.1471	1.0733	-0.30291	-1.0548	0.021869	0.56238	-0.44083	-0.56934	-0.49746	1.1112	-1.1444	-0.30546	-0.080874	-0.34163	0.090175	-0.17394	0.16774	0.31531	0.92752	1.7197	0.49144	-0.11419	-0.62749	-0.094662	-0.8564	0.18932	0.022147	-0.27447	1.4104	-1.4946	0.90038	-0.79695	0.1276	1.2691	0.30989	-1.018	0.41108	-0.5486	0.088	-0.28199	-0.82781	-1.3725	-0.65221	-0.98251	0.99412	0.18821	0.89035	0.6845	0.70764	0.63762	2.5597	0.082382	-0.31206	-0.03628	-1.2973	-1.1925	-0.81025	1.7477	-0.67809	-0.29074	-1.3211	1.7498	-1.0943	-1.8561	-0.65235	0.1232	-0.77729	1.8975	-0.9094	1.0322	-1.9021	0.23014	0.40488	-0.20011	0.56387	1.2678	-0.64933	3.0991	-2.3891	0.93872	1.4098	0.66758	0.97384	0.47035	-2.0436	-0.18486
17	0.80161	-1.1333	-1.0704	0.31536	0.91164	0.73428	-0.38811	-1.3267	-0.47149	0.94623	1.161	0.036409	-1.0391	-0.28454	0.88202	-0.7869	-0.57109	0.39295	0.49712	-1.3318	-0.31339	0.0998	-0.41107	-0.22684	-0.27916	0.45078	0.30941	0.46073	1.5994	-0.35529	-0.80623	-0.37176	0.56502	-1.3985	-0.7228	0.99301	0.044053	0.94723	0.14389	-0.36913	0.59117	-0.84192	0.78247	-0.040477	-0.91521	1.218	0.19063	0.024919	0.21006	0.80375	0.4267	-0.83626	1.69	-0.65461	-0.96789	-0.51236	1.407	1.431	0.55768	0.80952	-1.3019	-0.50761	-0.25666	0.79514	-0.26933	2.2775	0.35982	-0.13074	-0.35032	0.18899	-2.7427	2.0204	0.73747	-0.2243	1.0644	0.49446	-0.46269	4.1503	-0.43179	0.50887	-0.46888	0.30125	-0.7602	-3.0717	-0.84194	-0.61075	0.23569	0.15612	-0.66071	-1.3912	-1.4399	-1.0634	0.21413	-0.91543	0.29901
17.25	0.82991	-1.0806	-1.1067	0.21286	0.87921	0.83133	-0.22686	-1.2555	-0.75566	0.76662	1.0806	0.43331	-1.0439	-0.37679	1.0301	-0.67528	-0.17528	0.81125	-0.17865	-1.103	-0.87687	-0.15086	0.41524	-0.54504	0.28228	-0.16471	-0.03968	0.82379	0.86034	-1.8648	0.22902	-0.3894	-1.1026	-0.97684	-0.76031	-0.099517	0.15377	-0.27193	-1.0222	-0.14319	1.7516	-1.6001	0.79034	-1.141	-0.92729	1.4221	-0.884	0.81825	-0.60271	-0.13045	0.88509	-0.73936	1.5606	0.88489	-1.1285	-0.82831	-1.1106	-2.0197	1.5156	-0.41504	0.83475	0.44515	1.3119	1.752	0.27209	-1.464	-1.5012	-0.55012	1.3335	1.769	1.3706	-0.22867	0.13274	1.4351	-0.093003	-0.65287	2.3627	-1.5814	-0.13683	-0.56091	-0.62159	0.91387	0.43347	1.4069	-0.6324	-0.11867	-2.0145	0.40891	0.22014	-1.1823	1.2551	-1.0392	-0.3909	2.2622	0.074575
17.5	0.85784	-1.0253	-1.138	0.10998	0.83633	0.90964	-0.047256	-1.1717	-0.99649	0.44776	1.0621	0.67168	-0.88899	-0.53025	0.6209	-0.30176	0.62192	0.50246	-1.2567	-1.2417	-0.065666	-0.40167	-1.1006	-0.69431	-2.0731	1.1487	-0.25553	-0.10043	0.51529	-1.411	-1.1174	-0.45717	-0.062363	1.073	-2.0317	-1.4356	-1.2486	-0.26869	1.3274	-1.2631	0.97842	0.43438	-0.68106	1.449	0.020586	-1.5071	0.83265	-1.5716	-0.50391	0.89973	-0.87825	0.88904	0.46054	-1.3452	0.98808	0.67176	-2.6035	0.8978	-1.1471	-1.6795	0.3009	0.15627	-0.40791	-0.2381	-0.39483	1.2237	0.67642	2.0855	-1.2791	0.76272	1.2779	-1.2831	-2.5481	0.024478	-1.065	0.42871	-0.83616	0.42753	0.037936	0.21012	0.08509	0.29214	0.33268	1.1008	-1.2736	0.29563	0.9548	1.2684	-0.54849	1.5085	0.39569	-1.2029	-0.45075	-0.15594	-0.54552
17.75	0.88543	-0.96965	-1.1605	0.00704	0.78264	0.9718	0.11362	-1.0126	-1.1718	0.21972	0.85365	0.99975	-0.85413	-0.49787	0.15944	0.19072	0.90387	0.96898	-0.96976	-0.82539	-0.50733	-0.18753	0.89196	-0.67973	-1.0011	0.45818	-0.044666	-0.08304	-2.1865	-2.4767	-0.98434	-0.50116	0.27587	0.75948	0.082318	-0.80695	1.0967	-0.70268	0.55137	0.6549	1.618	1.5295	0.02154	-0.34805	-0.62562	-1.1123	0.10442	1.6384	-0.79848	0.17995	-0.42825	0.052864	-0.96551	-1.0644	1.6799	-0.78391	0.95023	-0.077009	-1.7064	-0.22034	0.1018	-0.73627	-1.2917	0.40158	-0.42888	-1.973	-0.11142	-0.68633	-0.2813	-0.37801	-1.0218	1.2959	2.5683	0.058534	1.2105	-1.6884	-1.0168	-0.66277	-0.76508	-0.18476	0.50517	-0.86986	-0.74586	-0.060448	2.0324	0.42735	-0.9971	-1.143	1.5016	0.903	-0.54181	2.0396	0.62418	-0.83745	2.1897
18	0.9124	-0.91207	-1.1759	-0.092915	0.71723	1.0159	0.28085	-0.85779	-1.2842	-0.14786	0.78362	1.1161	-0.59453	-0.57191	-0.587	0.066515	0.96187	0.53817	-0.75029	-0.12055	0.56158	-0.23099	0.17669	-0.56484	-0.89984	-0.43139	0.85002	-0.22943	-1.8419	-0.034641	-0.60539	-0.42912	2.2917	1.6465	0.96932	1.7659	-1.4794	-1.4187	-0.052535	1.5562	0.40347	-0.079891	-0.68705	0.71835	0.28207	0.22347	0.62772	-1.5022	1.3353	-0.97763	0.10715	-1.4395	-2.0312	0.97334	-2.0761	0.89805	0.29526	-0.43708	-0.060638	0.26361	-0.98031	0.87008	2.9968	-0.36426	0.98916	0.13018	-1.4861	-0.45581	-0.39151	-1.3744	-0.58158	-0.44352	-0.41393	0.39151	-0.88994	2.5945	0.18937	-0.74919	-1.0721	-1.2077	-1.0064	-0.97172	0.52043	-1.6148	0.72416	0.24128	0.3495	-0.10977	-1.2511	-0.66585	0.028641	1.3018	-0.0033599	0.91305	-1.3728
18.25	0.93923	-0.85448	-1.1857	-0.19244	0.64463	1.0465	0.42942	-0.66949	-1.3777	-0.36824	0.48245	1.4173	-0.17344	-0.49334	-0.55572	0.5581	0.73346	0.347	-0.29626	-0.32087	0.59699	-0.66323	0.90714	0.8265	-0.33095	-0.24238	-0.65722	0.16098	-0.68871	0.53724	0.26956	0.86012	0.3357	2.2569	1.6332	-0.52365	0.16678	0.49878	0.38144	-2.2282	0.40674	-1.8233	-1.4378	-0.9152	2.3712	0.1598	-1.9517	0.6583	-1.2714	-0.83074	0.37898	0.43422	0.97006	0.80149	1.0184	-1.0914	2.128	-0.16849	0.24547	0.55482	1.8581	0.27432	0.6343	-1.4571	0.53364	0.4924	1.0224	-0.93369	1.5879	-1.3568	0.88544	-0.12528	0.95177	-1.3245	0.72902	0.01844	-0.8336	0.64143	2.9927	0.90334	-0.33065	0.24479	-0.56136	0.82546	-1.8975	0.088069	0.22526	0.26021	-0.13495	-0.41507	-0.31047	-0.46194	-1.1272	-0.98816	-1.9271
18.5	0.96533	-0.79529	-1.1889	-0.28747	0.56951	1.0491	0.58528	-0.49163	-1.3654	-0.58626	0.22971	1.4398	0.21204	-0.31839	-0.63274	0.82116	0.30886	-0.43594	-0.010345	-0.38967	0.61545	0.26404	1.048	0.24537	1.5275	-1.0857	-0.73999	0.66411	-2.2367	0.85773	1.4924	-0.83565	-1.2087	0.97622	1.266	-0.3765	0.58855	-1.3264	0.47408	0.82571	-1.4696	1.5336	0.14282	-0.78785	0.52047	-0.80667	0.19185	-0.8272	2.7297	0.12601	-1.3361	0.24026	0.24488	0.45451	-0.80374	0.45928	0.8734	2.4335	0.19321	0.42832	-0.50439	-0.43987	-1.9773	0.1762	-0.63887	1.1377	-1.5116	-0.86518	0.38572	1.1675	0.18166	-0.77727	-1.8401	0.52622	-0.47936	-1.3714	2.2362	0.78199	-0.5338	1.2174	1.5386	1.5463	-0.36895	0.12462	-0.19429	0.072483	-0.61202	0.23137	0.87238	-0.72885	0.22803	-2.389	0.7872	0.11575	1.1703
18.75	0.99115	-0.73647	-1.1852	-0.37966	0.48116	1.0535	0.69937	-0.26609	-1.3336	-0.70319	0.07959	1.3441	0.49084	0.15977	-0.36007	0.91774	0.0124	-0.76035	0.42955	-0.43244	0.73712	1.012	0.94993	1.3676	-0.46773	-0.68502	-0.3416	-1.0482	-0.13397	0.85212	1.0499	0.55912	0.58778	0.36255	0.60613	-0.33727	1.1481	0.55103	0.53056	-0.85455	-2.2047	-1.298	1.5077	-1.1903	-0.5448	-0.36912	-0.22835	0.76739	0.12105	-0.3096	1.3088	0.74519	0.95291	0.86454	-1.1377	0.76132	-2.8595	-2.6616	-0.27391	0.3383	-1.5075	-1.176	0.74833	0.51941	-0.77799	-0.68742	3.6317	0.59928	-1.1027	0.91937	-0.74737	-1.0015	0.5568	-0.9042	-0.70595	-0.77267	-1.4259	0.65992	-1.6437	0.82755	-0.10709	-1.0531	2.0299	-0.23228	0.86161	-0.77174	0.58325	-0.28568	-0.41824	0.016992	0.48345	0.087863	0.63308	0.65137	0.98967
